"frame_number"	"time_in_deciseconds"	"X"	"Y"	"Z"	"ID"
"959"	26010	2600.9	2469.165	1961.312	-48.35	1362
"960"	27832	2783.1	-1096.419	2063.202	-37.573	1363
"961"	26036	2603.5	3397.746	1436.317	-30.791	1364
"962"	26051	2605	3435.745	1458.658	-23.762	1365
"963"	26120	2611.9	3627.884	1602.232	-23.735	1367
"964"	26149	2614.8	3715.726	1653.812	-24.295	1368
"965"	26168	2616.7	2461.631	1973.131	-45.984	1369
"966"	27400	2739.9	2470.94	1964.777	-43.977	1371
"967"	26257	2625.6	3942.906	1861.122	-36.362	1372
"968"	26273	2627.2	3979.139	1900.43	-32.901	1374
"969"	46171	4617	-2451.84	1811.31	-28.218	1375
"970"	34954	3495.3	4228.67	2239.797	-44.976	1377
"971"	26896	2689.5	-3443.92	7088.586	-157.586	1378
"972"	26380	2637.9	4197.356	2180.202	-42.796	1379
"973"	30320	3031.9	1848.032	1992.358	-42.086	1380
"974"	26769	2676.8	1847.294	2009.864	-46.791	1381
"975"	26847	2684.6	1842.626	2001.56	-49.822	1383
"976"	43660	4365.9	-683.523	2120.557	-35.466	1384
"977"	27283	2728.2	-3443.54	7088.403	-157.448	1385
"978"	27180	2717.9	4022.073	4502.575	-89.288	1386
"979"	27201	2720	3993.142	4558.972	-90.208	1387
"980"	27240	2723.9	3929.302	4679.281	-87.42	1388
"981"	27703	2770.2	608.26	-1348.433	31.045	1389
"982"	27297	2729.6	3881.346	4753.518	-104.186	1390
"983"	27432	2743.1	3721.183	5072.802	-98.463	1391
"984"	28040	2803.9	-640.246	2108.383	-34.878	1392
"985"	27483	2748.2	3161.85	6638.699	-141.949	1393
"986"	30651	3065	3005.402	2205.909	-39.47	1394
"987"	46586	4658.5	2728.492	1961.652	-29.333	1395
"988"	27622	2762.1	3569.633	5392.838	-117.172	1396
"989"	27630	2762.9	2460.894	1970.516	-48.275	1397
"990"	27658	2765.7	2459.975	1972.172	-47.081	1398
"991"	27724	2772.3	2461.613	1970.593	-47.724	1399
"992"	27948	2794.7	727.032	-1166.453	27.118	1400
"993"	27731	2773	2459.892	1972.195	-47.215	1401
"994"	27758	2775.7	2460.018	1972.145	-46.929	1402
"995"	27815	2781.4	2459.987	1970.862	-48.253	1403
"996"	27783	2778.2	2877.202	7230.346	-154.442	1404
"997"	27828	2782.7	2460.076	1970.781	-48.218	1405
"998"	27846	2784.5	2462.75	1969.551	-48.502	1406
"999"	27842	2784.1	2460.461	1964.553	-52.255	1408
"1000"	27850	2784.9	2506.52	1946.375	-38.023	1409
"1001"	27855	2785.4	2459.005	1971.242	-48.576	1410
"1002"	27879	2787.8	2488.689	1927.66	-34.085	1411
"1003"	27869	2786.8	2459.044	1971.121	-48.422	1412
"1004"	27884	2788.3	2729.725	7389.665	-157.221	1413
"1005"	27921	2792	-1064.958	2042.503	-32.885	1414
"1006"	27892	2789.1	2472.107	1966.207	-42.263	1415
"1007"	27895	2789.4	2475.47	1936.833	-35.3	1416
"1008"	27901	2790	2472.086	1966.284	-42.295	1417
"1009"	27909	2790.8	2458.894	1958.094	-57.291	1418
"1010"	28300	2829.9	2460.097	1960.265	-64.512	1419
"1011"	27917	2791.6	2430.588	1942.183	-33.236	1420
"1012"	28162	2816.1	2101.351	1994.554	-33.422	1421
"1013"	27939	2793.8	-1067.203	2031.948	-32.184	1422
"1014"	27946	2794.5	3252.842	6370.224	-138.182	1423
"1015"	27956	2795.5	3251.474	6402.422	-136.519	1424
"1016"	28351	2835	918.48	-841.815	16.665	1425
"1017"	27978	2797.7	3226.908	6448.388	-130.88	1426
"1018"	28006	2800.5	3195.875	6542.303	-138.381	1427
"1019"	72000	7199.9	-1091.979	2022.716	-37.016	1428
"1020"	28038	2803.7	3160.749	6631.351	-134.91	1429
"1021"	30143	3014.2	-2382.423	1299.619	24.189	1430
"1022"	28093	2809.2	3103.913	6797.754	-138.051	1431
"1023"	28287	2828.6	2460.775	1970.574	-46.054	1432
"1024"	28161	2816	-952.238	2126.695	-36.225	1433
"1025"	28196	2819.5	2025.696	2010.515	-42.339	1434
"1026"	28190	2818.9	-1031.15	2117.873	-36.406	1435
"1027"	28227	2822.6	2017.202	1986.545	-37.657	1436
"1028"	28252	2825.1	-1180.464	2080.064	-34.509	1437
"1029"	29922	2992.1	-2033.258	1719.956	-14.89	1438
"1030"	28256	2825.5	2870.821	7277.58	-153.377	1439
"1031"	28275	2827.4	2832.73	7308.757	-148.345	1440
"1032"	28352	2835.1	-1408.964	2006.273	-35.135	1441
"1033"	29129	2912.8	2467.98	1964.414	-46.706	1442
"1034"	28662	2866.1	2464.625	1967.463	-46.173	1443
"1035"	55864	5586.3	1052.736	-670.037	11.618	1444
"1036"	28451	2845	-1614.348	1915.825	-32.439	1445
"1037"	28544	2854.3	-1858.896	1808.607	-30.316	1447
"1038"	28668	2866.7	-2108.141	1653.151	-21.733	1448
"1039"	28640	2863.9	2097.621	8059.024	-176.71	1449
"1040"	28714	2871.3	-2189.463	1582.747	-18.238	1450
"1041"	28754	2875.3	2463.896	1971.215	-44.922	1451
"1042"	28833	2883.2	-2373.43	1365.49	-21.377	1452
"1043"	28783	2878.2	2463.828	1971.387	-44.842	1453
"1044"	28832	2883.1	2467.419	1966.865	-42.484	1454
"1045"	28862	2886.1	-2405.118	1292.249	-16.644	1455
"1046"	28843	2884.2	2495.584	2005.303	-5.442	1456
"1047"	28856	2885.5	2468.392	1968.293	-40.994	1457
"1048"	28875	2887.4	934.479	8231.892	-175.295	1458
"1049"	28963	2896.2	-2512.751	1067.182	-13.532	1459
"1050"	28960	2895.9	2463.777	1971.368	-44.822	1460
"1051"	28967	2896.6	2490.767	2016.312	-43.843	1461
"1052"	28972	2897.1	2473.546	1975.421	-31.319	1463
"1053"	29027	2902.6	-2560.883	926.291	-6.692	1464
"1054"	29101	2910	-2624.823	730.061	-1.841	1465
"1055"	29077	2907.6	2473.44	1976.316	-32.19	1466
"1056"	29090	2908.9	2465.983	1962.649	-47.797	1467
"1057"	29193	2919.2	2490.728	2016.289	-43.874	1468
"1058"	29101	2910	2464.303	1972.218	-43.765	1469
"1059"	29143	2914.2	507.341	8232.243	-175.137	1470
"1060"	29134	2913.3	-2629.686	645.7	-0.56	1471
"1061"	29121	2912	2495.958	2005.07	-5.085	1472
"1062"	29176	2917.5	2466.21	1962.757	-47.532	1473
"1063"	29133	2913.2	2464.122	1972.142	-44.035	1474
"1064"	29507	2950.6	2466.011	1973.762	-41.523	1475
"1065"	29282	2928.1	508.307	8223.025	-177.058	1476
"1066"	29244	2924.3	-2651.567	317.136	2.314	1477
"1067"	35978	3597.7	2510.12	2010.351	7.395	1478
"1068"	29223	2922.2	2463.792	1971.914	-44.5	1479
"1069"	29258	2925.7	2463.724	1969.625	-45.399	1480
"1070"	29259	2925.8	-2657.418	275.121	7.847	1481
"1071"	29314	2931.3	-2667.202	116.149	6.519	1482
"1072"	29295	2929.4	517.89	8221.269	-178.632	1483
"1073"	29323	2932.2	2490.786	2016.342	-43.815	1484
"1074"	29409	2940.8	324.335	8206.255	-180.022	1485
"1075"	29351	2935	-2665.252	31.065	6.89	1486
"1076"	29365	2936.4	-2664.538	-10.858	6.665	1487
"1077"	29379	2937.8	-2663.007	-53.516	13.676	1488
"1078"	29409	2940.8	-2658.808	-145.838	10.705	1489
"1079"	29481	2948	178.961	8216.556	-180.719	1491
"1080"	29446	2944.5	-2635.518	-255.796	16.624	1492
"1081"	29441	2944	2495.354	2005.199	-5.376	1493
"1082"	29540	2953.9	-2606.146	-547.003	33.58	1494
"1083"	29468	2946.7	2495.706	2005.197	-5.311	1495
"1084"	30227	3022.6	-1463.377	8254.816	-174.021	1496
"1085"	29526	2952.5	2464.858	1967.41	-46.084	1497
"1086"	29587	2958.6	2467.057	1963.201	-46.671	1498
"1087"	30091	3009	-1809.166	-1808.052	44.285	1499
"1088"	29712	2971.1	2466.016	1962.67	-47.652	1500
"1089"	29597	2959.6	2495.109	2018.555	-37.364	1501
"1090"	29595	2959.4	2500.06	2000.954	3.788	1502
"1091"	29621	2962	2466.782	1963.114	-46.983	1503
"1092"	30473	3047.2	2464.736	1968.577	-45.519	1504
"1093"	29662	2966.1	2495.49	2019.125	-36.381	1505
"1094"	29713	2971.2	-741.62	2127.38	-35.798	1506
"1095"	29751	2975	2465.479	1962.341	-48.335	1507
"1096"	29744	2974.3	-786.764	2116.377	-36.575	1508
"1097"	29731	2973	2499.671	2000.724	3.217	1509
"1098"	29744	2974.3	2467.167	1963.405	-46.55	1510
"1099"	29768	2976.7	2465.342	1962.165	-48.529	1511
"1100"	29770	2976.9	-836.979	2132.101	-37.213	1512
"1101"	29774	2977.3	2495.675	2005.049	-5.155	1513
"1102"	29878	2987.7	-1022.9	2106.456	-35.721	1514
"1103"	29781	2978	2495.616	2004.942	-5.809	1515
"1104"	29810	2980.9	2466.596	1963.038	-47.074	1516
"1105"	29820	2981.9	2495.609	2005.102	-5.283	1517
"1106"	29829	2982.8	2466.773	1966.843	-44.926	1518
"1107"	29833	2983.2	2472.617	1974.864	-33.221	1519
"1108"	29847	2984.6	2466.534	1963.03	-47.213	1520
"1109"	29853	2985.2	2495.668	2004.994	-5.811	1521
"1110"	29861	2986	2464.526	1965.985	-46.715	1522
"1111"	29908	2990.7	2466.549	1963.084	-47.068	1523
"1112"	29982	2998.1	-1225.456	2081.199	-35.29	1524
"1113"	29935	2993.4	2465.974	1962.729	-47.646	1525
"1114"	29957	2995.6	-2102.849	1662.217	-13.134	1526
"1115"	29949	2994.8	2466.459	1964.18	-45.943	1527
"1116"	29964	2996.3	2466.493	1962.986	-47.171	1528
"1117"	30142	3014.1	-2408.586	1338.017	-17.753	1529
"1118"	29992	2999.1	2466.831	1963.256	-46.853	1530
"1119"	30048	3004.7	-1292.963	2059.648	-33.603	1531
"1120"	30031	3003	2466.512	1963.013	-47.077	1532
"1121"	30017	3001.6	2491.641	2016.87	-43.158	1533
"1122"	30037	3003.6	2464.413	1972.474	-43.956	1534
"1123"	30077	3007.6	2465.179	1962.254	-48.422	1535
"1124"	30057	3005.6	-1273.044	2071.153	-26.452	1536
"1125"	30185	3018.4	-1481.148	1999.5	-36.438	1537
"1126"	30093	3009.2	2466.098	1962.765	-47.539	1538
"1127"	30100	3009.9	2491.611	2016.836	-43.125	1539
"1128"	30120	3011.9	-1747.731	-1835.519	44.785	1540
"1129"	30128	3012.7	2466.059	1962.686	-47.564	1541
"1130"	30159	3015.8	-1648.851	-1884.663	39.178	1542
"1131"	30150	3014.9	2464.895	1962.07	-48.703	1543
"1132"	60500	6049.9	-737.222	-2042.719	46.805	1544
"1133"	30532	3053.1	-2668.167	408.46	4.851	1545
"1134"	30162	3016.1	-2479.515	8109.51	-176.783	1546
"1135"	30170	3016.9	-1627.572	-1878.173	55.312	1547
"1136"	30173	3017.2	2465.416	1962.425	-48.318	1548
"1137"	30187	3018.6	2466.599	1963.047	-47.068	1549
"1138"	30194	3019.3	-1565.803	-1896.249	43.924	1550
"1139"	30460	3045.9	-1920.595	1785.053	-29.049	1552
"1140"	30216	3021.5	-1506.899	-1917.462	42.105	1553
"1141"	30245	3024.4	-1425.268	-1940.426	46.807	1554
"1142"	30236	3023.5	2464.838	1961.791	-48.749	1555
"1143"	30551	3055	-2270.663	8167.681	-179.401	1556
"1144"	30298	3029.7	-1260.573	-1969.262	55.829	1557
"1145"	30312	3031.1	-1215.347	-1976.433	47.91	1558
"1146"	31461	3146	-653.028	2104.804	-36.557	1559
"1147"	30384	3038.3	-1050.771	-1996.653	48.531	1560
"1148"	30415	3041.4	-945.322	-2009.724	46.936	1562
"1149"	30508	3050.7	-687.179	-2014.256	47.643	1563
"1150"	30451	3045	2464.961	1961.789	-48.705	1564
"1151"	35087	3508.6	2457.24	1957.857	-55.884	1566
"1152"	30558	3055.7	-2067.707	1705.793	-25.562	1567
"1153"	30608	3060.7	-394.368	-1967.518	46.342	1568
"1154"	30783	3078.2	-2665.307	-191.008	13.26	1569
"1155"	30661	3066	-2507.333	8087.318	-173.496	1570
"1156"	30720	3071.9	-2282.634	1513.668	-24.05	1571
"1157"	30692	3069.1	-144.806	-1923.149	39.469	1572
"1158"	37622	3762.1	3019.878	2230.68	-53.987	1573
"1159"	30933	3093.2	-3003.657	7747.235	-161.328	1574
"1160"	30920	3091.9	373.626	-1674.635	46.253	1575
"1161"	30733	3073.2	-2294.645	1496.725	-20.441	1576
"1162"	30793	3079.2	-2359.108	1397.844	-20.472	1577
"1163"	30810	3080.9	-2646.531	-253.32	15.603	1578
"1164"	30815	3081.4	-2369.832	1367.148	-21.28	1579
"1165"	30850	3084.9	-2403.323	1305.075	-16.225	1580
"1166"	30852	3085.1	-2620.533	-366.841	15.54	1581
"1167"	31301	3130	-3413.215	7128.557	-157.964	1582
"1168"	30863	3086.2	-2420.529	1288.001	-18.631	1583
"1169"	30903	3090.2	-2460.091	1219.321	-13.873	1584
"1170"	30919	3091.8	-2588.506	-566.129	20.074	1585
"1171"	30952	3095.1	-2490.859	1130.137	-12.558	1586
"1172"	31366	3136.5	1050.028	-686.4	18.191	1587
"1173"	31009	3100.8	-3119.257	7620.911	-159.873	1588
"1174"	30978	3097.7	-2566.889	-722.048	23.521	1589
"1175"	30964	3096.3	-2498.983	1114.072	-7.572	1590
"1176"	31007	3100.6	-2526.193	1046.358	-10.433	1591
"1177"	31020	3101.9	-2537.747	-826.004	27.068	1592
"1178"	31226	3122.5	-3396.768	7198.743	-152.657	1593
"1179"	31034	3103.3	-2560.398	1008.323	-6.559	1594
"1180"	31057	3105.6	-2557.705	975.974	-7.27	1595
"1181"	31082	3108.1	-2563.779	940.231	-9.377	1596
"1182"	31071	3107	-2481.073	-966.528	29.211	1597
"1183"	31133	3113.2	-2406.877	-1146.124	28.799	1598
"1184"	38195	3819.4	1034.981	-679.921	15.594	1599
"1185"	31593	3159.2	-1645.182	-1886.217	32.661	1600
"1186"	31250	3124.9	-3404.915	7169.175	-152.435	1601
"1187"	31292	3129.1	-3420.093	7130.944	-169.261	1602
"1188"	35450	3544.9	-3414.799	7156.675	-96.863	1603
"1189"	31324	3132.3	-3441.805	7094.342	-131.354	1604
"1190"	31353	3135.2	-3440.179	7080.662	-167.063	1605
"1191"	31380	3137.9	-3476.635	7063.365	-150.118	1606
"1192"	31870	3186.9	1750.012	462.094	1.93	1607
"1193"	31427	3142.6	-2188.846	-1420.065	30.703	1608
"1194"	31457	3145.6	1153.291	-471.873	19.156	1609
"1195"	31513	3151.2	-777.833	2120.355	-37.811	1611
"1196"	31533	3153.2	-818.925	2129.02	-39.707	1612
"1197"	31560	3155.9	-890.285	2128.875	-37.997	1613
"1198"	31576	3157.5	-928.608	2121.128	-37.822	1614
"1199"	32239	3223.8	-125.341	-1960.431	43.868	1615
"1200"	31618	3161.7	-1017.313	2110.981	-38.92	1616
"1201"	31632	3163.1	-1052.227	2114.933	-39.391	1617
"1202"	31659	3165.8	-1118.21	2098.215	-39.989	1618
"1203"	31690	3168.9	-1178.567	2096.331	-36.04	1619
"1204"	31838	3183.7	-1539.339	1980.323	-36.273	1620
"1205"	32510	3250.9	-2577.172	926.445	-19.575	1621
"1206"	32064	3206.3	2117.601	780	-3.94	1622
"1207"	39948	3994.7	-3445.632	7093.942	-158.254	1623
"1208"	32220	3221.9	2457.449	1004.456	-13.642	1624
"1209"	32382	3238.1	2888.822	1220.34	-14.71	1625
"1210"	32612	3261.1	340.017	-1609.181	43.027	1626
"1211"	33149	3314.8	2065.746	1962.095	-39.91	1627
"1212"	32406	3240.5	2941.825	1245	-18.504	1628
"1213"	32442	3244.1	3036.616	1280.062	-18.443	1629
"1214"	32466	3246.5	3085.429	1304.251	-21.189	1630
"1215"	32584	3258.3	3377.264	1464.338	-26.053	1631
"1216"	33764	3376.3	-1645.037	-1888.912	36.043	1632
"1217"	32633	3263.2	3499.87	1517.993	-23.76	1633
"1218"	32643	3264.2	359.927	-1575.566	35.002	1634
"1219"	32652	3265.1	3546.786	1544.402	-23.341	1635
"1220"	32693	3269.2	457.667	-1525.045	33.821	1636
"1221"	32684	3268.3	606.289	-1339.613	92.943	1637
"1222"	32692	3269.1	3655.378	1618.112	-29.495	1638
"1223"	32715	3271.4	3690.959	1661.955	-37.305	1639
"1224"	32760	3275.9	589.264	-1370.845	32.217	1640
"1225"	32735	3273.4	3732.938	1697.946	-31.562	1641
"1226"	32743	3274.2	3751.015	1716.705	-32.724	1642
"1227"	32755	3275.4	3778.65	1734.071	-32.78	1643
"1228"	32782	3278.1	614.245	-1333.539	42.351	1644
"1229"	32797	3279.6	3861.935	1807.567	-43.133	1645
"1230"	32930	3292.9	796.945	-1062.729	32.51	1646
"1231"	32841	3284	3949.384	1899.479	-38.498	1647
"1232"	32867	3286.6	4002.566	1962.457	-45.857	1648
"1233"	32899	3289.8	4046.247	2000.122	-49.711	1649
"1234"	32936	3293.5	4126.911	2119.007	-49.621	1650
"1235"	32998	3299.7	864.748	-936.94	20.304	1651
"1236"	32969	3296.8	4176.843	2185.989	-47.692	1652
"1237"	33054	3305.3	4296.798	2394.687	-52.23	1653
"1238"	33050	3304.9	917.938	-847.219	26.521	1654
"1239"	33098	3309.7	986.416	-728.228	22.308	1655
"1240"	33119	3311.8	4382.268	2556.673	-54.683	1656
"1241"	33121	3312	1038.181	-675.943	18.615	1657
"1242"	33127	3312.6	1038.523	-676.407	16.472	1658
"1243"	33340	3333.9	1264.523	-218.399	14.562	1659
"1244"	33576	3357.5	4387.75	3798.464	-74.156	1660
"1245"	33178	3317.7	2043.209	1944.1	-30.187	1661
"1246"	33347	3334.6	2034.568	1932.325	-38.07	1662
"1247"	33363	3336.2	1273.967	-172.696	9.056	1663
"1248"	33372	3337.1	2059.107	1963.728	-38.179	1664
"1249"	33384	3338.3	1293.7	-133.122	10.322	1666
"1250"	33461	3346	2164.47	1909.466	-43.506	1667
"1251"	33441	3344	1362.501	-14.51	5.784	1668
"1252"	33510	3350.9	1491.697	143.365	5.513	1669
"1253"	33730	3372.9	2634.986	1929.54	-33.162	1670
"1254"	33499	3349.8	4457.535	3597.143	-71.58	1671
"1255"	33559	3355.8	1539.402	214.21	6.824	1672
"1256"	33577	3357.6	1568.465	256.647	6.358	1673
"1257"	33636	3363.5	4301.086	3983.474	-78.115	1674
"1258"	33599	3359.8	1602.196	311.608	5.514	1675
"1259"	33616	3361.5	1630.97	336.901	5.367	1676
"1260"	33704	3370.3	1784.386	498.112	4.945	1677
"1261"	33645	3364.4	4285.503	4008	-72.41	1678
"1262"	33655	3365.4	4272.714	4034.389	-78.432	1679
"1263"	33665	3366.4	4253.597	4058.015	-86.175	1680
"1264"	33670	3366.9	4246.394	4075.395	-86.282	1681
"1265"	33686	3368.5	4223.958	4127.997	-73.786	1682
"1266"	33690	3368.9	1762.712	474.221	4.053	1683
"1267"	33701	3370	4198.407	4158.211	-84.076	1684
"1268"	33724	3372.3	4175.099	4192.198	-86.362	1685
"1269"	33751	3375	1846.547	530.656	3.191	1686
"1270"	33729	3372.8	4171.851	4207.202	-82.881	1687
"1271"	33735	3373.4	4165.723	4226.405	-76.68	1688
"1272"	33761	3376	4130.657	4290.837	-84.047	1689
"1273"	35553	3555.2	2647.114	1912.272	-44.018	1690
"1274"	33862	3386.1	2033.423	696.742	-2.149	1691
"1275"	33766	3376.5	4126.785	4300.995	-84.042	1692
"1276"	33781	3378	-1606.345	-1890.986	34.452	1693
"1277"	33800	3379.9	4077.776	4391.659	-83.931	1694
"1278"	33879	3387.8	-1345.314	-1968.35	44.788	1695
"1279"	33806	3380.5	4065.699	4410.323	-86.875	1696
"1280"	33819	3381.8	4049.684	4447.59	-87.687	1697
"1281"	33843	3384.2	4017.685	4482.884	-90.826	1698
"1282"	33848	3384.7	4011.02	4498.185	-90.243	1699
"1283"	33853	3385.2	4004.674	4510.532	-88.818	1700
"1284"	33858	3385.7	4000.376	4526.586	-83.695	1701
"1285"	33863	3386.2	3989.867	4536.52	-88.756	1702
"1286"	34273	3427.2	2977.894	1248.711	-13.96	1703
"1287"	33878	3387.7	3973.504	4570.22	-86.081	1705
"1288"	33883	3388.2	3971.22	4586.474	-82.764	1706
"1289"	34026	3402.5	-945.225	-2046.719	55.955	1707
"1290"	33895	3389.4	3948.599	4614.675	-90.59	1708
"1291"	33905	3390.4	3949.534	4645.74	-82.569	1709
"1292"	33916	3391.5	3927.357	4668.021	-95.88	1710
"1293"	33921	3392	3922.704	4684.708	-92.909	1711
"1294"	33926	3392.5	3919.645	4699.955	-92.325	1712
"1295"	33946	3394.5	3880.147	4716.102	-98.945	1713
"1296"	33955	3395.4	3858.014	4745.166	-106.05	1714
"1297"	34027	3402.6	3813.221	4875.795	-100.182	1715
"1298"	34093	3409.2	-786.305	-2054.238	56.355	1716
"1299"	34037	3403.6	3808.344	4898.053	-89.585	1717
"1300"	34042	3404.1	3801.212	4913.428	-90.396	1718
"1301"	34048	3404.7	3789.576	4922.405	-94.588	1719
"1302"	34057	3405.6	3775.49	4945.569	-98.927	1720
"1303"	34066	3406.5	3759.747	4963.745	-102.03	1721
"1304"	34071	3407	3756.549	4984.264	-98.023	1722
"1305"	34082	3408.1	3740.457	5003.485	-99.877	1723
"1306"	34087	3408.6	3745.439	5021.366	-91.306	1724
"1307"	34094	3409.3	3724.489	5036.796	-111.139	1725
"1308"	34136	3413.5	-710.298	-2056.624	47.967	1726
"1309"	34099	3409.8	3731.569	5054.271	-95.32	1727
"1310"	34106	3410.5	3713.148	5064.407	-102.193	1728
"1311"	34141	3414	3676.726	5160.173	-101.467	1729
"1312"	34151	3415	-669.99	-2067.415	46.061	1730
"1313"	35100	3509.9	1042.871	-681.684	6.415	1731
"1314"	34162	3416.1	3638.954	5212.939	-105.007	1732
"1315"	34173	3417.2	3633.903	5248.877	-94.206	1733
"1316"	34184	3418.3	3608.395	5265.944	-111.348	1734
"1317"	34190	3418.9	3597.917	5286.028	-106.646	1735
"1318"	34195	3419.4	3593.865	5302.042	-103.853	1736
"1319"	34201	3420	3586.916	5323.032	-101.609	1737
"1320"	34209	3420.8	3568.942	5334.545	-111.326	1738
"1321"	34226	3422.5	3547.811	5384.826	-103.804	1739
"1322"	34238	3423.7	3524.749	5415.111	-105.453	1740
"1323"	34247	3424.6	3514.912	5440.914	-105.958	1741
"1324"	34289	3428.8	3479.726	5558.173	-109.427	1742
"1325"	34816	3481.5	4030.95	1973.183	-34.911	1743
"1326"	34347	3434.6	3440.381	5695.999	-115.771	1744
"1327"	34377	3437.6	3423.223	5762.61	-121.816	1745
"1328"	34408	3440.7	3394.407	5850.077	-115.206	1746
"1329"	34434	3443.3	3363.473	5933.254	-121.677	1747
"1330"	34456	3445.5	3337.902	6000.613	-137.808	1748
"1331"	34473	3447.2	3330.994	6054.982	-123.652	1749
"1332"	34484	3448.3	3318.376	6087.845	-125.55	1750
"1333"	34520	3451.9	3317.23	6177.369	-124.87	1751
"1334"	34545	3454.4	3306.357	6230.412	-123.123	1752
"1335"	34595	3459.4	3250.583	6384.123	-128.017	1753
"1336"	34609	3460.8	3255.671	6420.138	-120.121	1754
"1337"	72000	7199.9	4531.727	2489.019	-58.255	1755
"1338"	34774	3477.3	3074.286	6858.654	-148.955	1756
"1339"	34822	3482.1	3044.561	6969.353	-149.763	1757
"1340"	36829	3682.8	4135.788	2120.354	-51.495	1759
"1341"	34870	3486.9	3018.454	7081.307	-143.472	1760
"1342"	36163	3616.2	2557.534	2047.12	-43.614	1761
"1343"	34925	3492.4	2925.757	7199.992	-159.054	1762
"1344"	35003	3500.2	4280.621	2311.204	-49.939	1763
"1345"	34994	3499.3	2798.55	7366.142	-160.468	1764
"1346"	35036	3503.5	4297.667	2346.496	-49.424	1765
"1347"	35029	3502.8	2727.99	7441.122	-162.275	1766
"1348"	35045	3504.4	2694.284	7473.595	-161.462	1767
"1349"	35060	3505.9	2462.176	1965.04	-46.343	1768
"1350"	35127	3512.6	4365.765	2463.087	-50.943	1769
"1351"	35828	3582.7	2456.786	1957.621	-56.27	1770
"1352"	35114	3511.3	1040.668	-680.586	6.541	1771
"1353"	35119	3511.8	2557.185	7638.388	-166.796	1772
"1354"	36228	3622.7	2923.441	1195.619	-15.056	1773
"1355"	35146	3514.5	2505.249	7706.674	-166.713	1774
"1356"	35176	3517.5	2464.374	7744.02	-166.429	1775
"1357"	70555	7055.4	4368.781	2474.075	-55.539	1776
"1358"	35201	3520	2413.37	7786.141	-171.292	1777
"1359"	35213	3521.2	2392.341	7807.127	-169.835	1778
"1360"	35238	3523.7	2460.743	1965.161	-46.347	1779
"1361"	35351	3535	2230.015	7974.361	-174.373	1780
"1362"	35391	3539	2145.983	8005.856	-174.321	1781
"1363"	35433	3543.2	2061.543	8082.248	-174.885	1782
"1364"	57574	5757.3	-3107.343	7582.31	-160.527	1783
"1365"	35499	3549.8	1917.042	8187.957	-175.897	1784
"1366"	35551	3555	1801.072	8223.591	-177.027	1785
"1367"	35655	3565.4	2729.228	1868.572	-31.699	1786
"1368"	35693	3569.2	2745.76	1840.036	-36.735	1787
"1369"	35702	3570.1	2498.374	2052.501	107.153	1788
"1370"	37442	3744.1	2842.85	1800.801	-32.131	1789
"1371"	35790	3578.9	1443.685	8284.249	-180.043	1790
"1372"	35820	3581.9	1404.456	8287.837	-179.709	1791
"1373"	35834	3583.3	2456.681	1960.433	-54.097	1792
"1374"	35974	3597.3	2457.292	1963.141	-47.719	1793
"1375"	35852	3585.1	1372.023	8284.445	-180.755	1794
"1376"	35892	3589.1	2463.307	1963.472	-45.949	1795
"1377"	35870	3586.9	1337.408	8286.866	-180.367	1796
"1378"	35996	3599.5	1079.911	8266.737	-179.27	1797
"1379"	35906	3590.5	2454.504	1964.033	-45.334	1798
"1380"	35960	3595.9	2461.47	1964.318	-46.643	1799
"1381"	36066	3606.5	2461.182	1964.925	-45.762	1800
"1382"	43270	4326.9	2451.112	1963.983	-46.353	1801
"1383"	35982	3598.1	2461.148	1964.408	-46.139	1802
"1384"	35999	3599.8	2461.672	1965.146	-43.906	1803
"1385"	36012	3601.1	2459.498	1964.807	-44.927	1804
"1386"	36019	3601.8	2459.681	1964.747	-45.819	1805
"1387"	36030	3602.9	989.398	8260.167	-180.625	1806
"1388"	36028	3602.7	2461.509	1964.303	-46.772	1807
"1389"	36039	3603.8	2461.598	1964.31	-46.561	1808
"1390"	36066	3606.5	890.175	8253.772	-177.713	1809
"1391"	36137	3613.6	2462.792	1965.366	-43.845	1810
"1392"	36066	3606.5	2454.43	1964.099	-45.805	1811
"1393"	36089	3608.8	2459.507	1964.886	-44.878	1812
"1394"	36152	3615.1	659.179	8243.22	-180.076	1813
"1395"	36100	3609.9	2458.285	1966.42	-41.547	1814
"1396"	36114	3611.3	2461.614	1964.499	-46.082	1815
"1397"	36127	3612.6	2459.286	1964.818	-45.054	1816
"1398"	36190	3618.9	2461.631	1964.438	-46.106	1817
"1399"	36149	3614.8	2454.176	1964.078	-45.853	1818
"1400"	36156	3615.5	2461.651	1965.33	-44.038	1819
"1401"	36170	3616.9	2459.437	1964.883	-45.018	1820
"1402"	36461	3646	2548.009	2038.942	-51.713	1821
"1403"	36339	3633.8	2549.685	2034.566	-46.841	1822
"1404"	37837	3783.6	2452.627	1963.021	-45.333	1823
"1405"	36193	3619.2	623.795	8228.214	-180.21	1824
"1406"	37686	3768.5	2452.593	1962.946	-45.268	1825
"1407"	36261	3626	461.914	8223.526	-180.486	1826
"1408"	36364	3636.3	3194.236	1342.006	-21.597	1827
"1409"	36309	3630.8	352.06	8229.105	-177.595	1828
"1410"	36325	3632.4	309.749	8236.037	-179.005	1829
"1411"	36344	3634.3	2552.31	2039.912	-53.24	1830
"1412"	36356	3635.5	2435.819	2044.212	-46.97	1831
