"frame_number"	"time_in_deciseconds"	"X"	"Y"	"Z"	"ID"
"957"	25965	2596.4	3239.963	1361.986	-18.942	1360
"958"	25993	2599.2	3296.429	1394.329	-25.453	1361
"959"	26008	2600.7	2469.466	1962.571	-45.59	1362
"960"	26018	2601.7	-1193.215	2114.483	-37.002	1363
"961"	26034	2603.3	3392.274	1426.885	-16.056	1364
"962"	26047	2604.6	3427.747	1462.236	-17.557	1365
"963"	26103	2610.2	3581.831	1576.985	-35.484	1367
"964"	26138	2613.7	3680.942	1639.635	-31.203	1368
"965"	26164	2616.3	2490.249	2001.874	14.767	1369
"966"	26181	2618	2470.744	1963.874	-43.821	1371
"967"	26242	2624.1	3910.841	1839.258	-36.062	1372
"968"	26267	2626.6	3969.084	1889.087	-33.279	1374
"969"	26294	2629.3	2144.529	2041.529	-34.583	1375
"970"	26325	2632.4	4049.305	1994.008	-47.703	1377
"971"	26369	2636.8	-3443.165	7090.051	-156.142	1378
"972"	26378	2637.7	4191.361	2174.901	-46.431	1379
"973"	26709	2670.8	1859.038	1998.371	-36.639	1380
"974"	26761	2676	1864.531	2012.759	-36.939	1381
"975"	26777	2677.6	1860.002	2013.562	-39.65	1383
"976"	26851	2685	1874.69	2006.071	-37.655	1384
"977"	26938	2693.7	-3443.933	7088.568	-157.462	1385
"978"	27178	2717.7	4029.748	4498.809	-89.334	1386
"979"	27199	2719.8	3999.313	4555.718	-88.784	1387
"980"	27238	2723.7	3935.519	4672.779	-91.576	1388
"981"	27256	2725.5	326.684	-1617.215	45.548	1389
"982"	27290	2728.9	3907	4748.275	-95.379	1390
"983"	27417	2741.6	3732.353	5064.793	-96.767	1391
"984"	27467	2746.6	-287.744	2360.273	-32.296	1392
"985"	27479	2747.8	3166.441	6637.246	-141.057	1393
"986"	27543	2754.2	2747.815	2022.196	-38.852	1394
"987"	27551	2755	2776.461	1968.036	-44.103	1395
"988"	27579	2757.8	3578.612	5385.125	-95.871	1396
"989"	27615	2761.4	2472.104	1966.155	-42.309	1397
"990"	27654	2765.3	2472.194	1966.219	-41.972	1398
"991"	27681	2768	2472.083	1966.202	-42.153	1399
"992"	27711	2771	606.716	-1340.569	26.537	1400
"993"	27724	2772.3	2472.075	1966.176	-42.322	1401
"994"	27733	2773.2	2472.064	1966.133	-42.348	1402
"995"	27762	2776.1	2472.064	1966.209	-42.3	1403
"996"	27772	2777.1	2878.596	7226.851	-153.909	1404
"997"	27824	2782.3	2472.078	1966.305	-42.226	1405
"998"	27826	2782.5	2538.655	1941.08	-32.985	1406
"999"	27837	2783.6	2472.078	1966.247	-42.343	1408
"1000"	27847	2784.6	2472.103	1966.292	-42.228	1409
"1001"	27852	2785.1	2472.094	1966.306	-42.255	1410
"1002"	27856	2785.5	2497.407	1943.692	-40.438	1411
"1003"	27866	2786.5	2472.104	1966.32	-42.228	1412
"1004"	27880	2787.9	2729.969	7381.024	-156.607	1413
"1005"	27881	2788	-1055.992	2067.417	-29.626	1414
"1006"	27890	2788.9	2481.56	1936.744	-32.487	1415
"1007"	27893	2789.2	2472.585	1951.66	-62.711	1416
"1008"	27898	2789.7	2472.104	1966.321	-42.229	1417
"1009"	27904	2790.3	2454.897	1954.404	-63.186	1418
"1010"	27910	2790.9	2434.906	1938.245	-28.336	1419
"1011"	27913	2791.2	2429.257	1936.698	-26.893	1420
"1012"	27932	2793.1	2388.289	1934.985	-29.695	1421
"1013"	27937	2793.6	-1066.683	2032.866	-32.369	1422
"1014"	27938	2793.7	3259.3	6340.927	-136.036	1423
"1015"	27954	2795.3	3251.043	6398.178	-137.022	1424
"1016"	27954	2795.3	726.607	-1164.156	23.771	1425
"1017"	27975	2797.4	3234.912	6443.076	-129.917	1426
"1018"	28003	2800.2	3199.577	6529.917	-139.855	1427
"1019"	28028	2802.7	-1093.499	2020.563	-32.627	1428
"1020"	28035	2803.4	3169.469	6620.757	-133.948	1429
"1021"	28083	2808.2	2035.654	2010.231	-34.82	1430
"1022"	28090	2808.9	3109.223	6797.236	-133.493	1431
"1023"	28092	2809.1	2478.004	1983.607	-12.849	1432
"1024"	28158	2815.7	-943.133	2127.053	-36.465	1433
"1025"	28169	2816.8	2085.678	1995.764	-38.824	1434
"1026"	28184	2818.3	-1014.987	2119.485	-37.98	1435
"1027"	28208	2820.7	2031.107	1990.824	-33.372	1436
"1028"	28209	2820.8	-1072.413	2112.009	-34.942	1437
"1029"	28240	2823.9	1984.145	1982.691	-26.363	1438
"1030"	28254	2825.3	2871.328	7278.049	-154.688	1439
"1031"	28265	2826.4	2858.144	7281.891	-147.832	1440
"1032"	28277	2827.6	-1251.522	2070.819	-35.286	1441
"1033"	28291	2829	2472.066	1966.714	-42.148	1442
"1034"	28307	2830.6	2472.051	1966.695	-42.212	1443
"1035"	28363	2836.2	928.614	-834.79	17.907	1444
"1036"	28376	2837.5	-1467.38	2014.58	-35.154	1445
"1037"	28476	2847.5	-1681.929	1898.957	-31.695	1447
"1038"	28554	2855.3	-1864.508	1813.207	-30.44	1448
"1039"	28635	2863.4	2096.061	8056.943	-177.611	1449
"1040"	28681	2868	-2131.262	1638.341	-20.657	1450
"1041"	28685	2868.4	2471.732	1967.248	-41.101	1451
"1042"	28734	2873.3	-2227.216	1554.763	-17.947	1452
"1043"	28773	2877.2	2471.774	1967.424	-40.919	1453
"1044"	28794	2879.3	2471.849	1967.361	-40.786	1454
"1045"	28839	2883.8	-2381.585	1350.628	-20.947	1455
"1046"	28841	2884	2473.388	1975.255	-32.097	1456
"1047"	28853	2885.2	2473.293	1974.834	-32.356	1457
"1048"	28863	2886.2	954.944	8237.581	-176.846	1458
"1049"	28877	2887.6	-2424.905	1259.716	-18.663	1459
"1050"	28885	2888.4	2471.624	1967.304	-40.939	1460
"1051"	28965	2896.4	2490.75	2016.276	-43.848	1461
"1052"	28970	2896.9	2495.393	2005.51	-5.766	1463
"1053"	28979	2897.8	-2526.04	1043.984	-10.196	1464
"1054"	29043	2904.2	-2582.423	888.62	-6.668	1465
"1055"	29075	2907.4	2496.103	2004.975	-5.619	1466
"1056"	29081	2908	2471.33	1966.922	-41.466	1467
"1057"	29099	2909.8	2491.97	2016.965	-42.828	1468
"1058"	29099	2909.8	2495.955	2005.065	-4.932	1469
"1059"	29102	2910.1	510.454	8221.287	-181.393	1470
"1060"	29111	2911	-2627.809	703.802	-0.455	1471
"1061"	29119	2911.8	2464.845	1972.549	-43.086	1472
"1062"	29126	2912.5	2465.325	1972.913	-42.614	1473
"1063"	29131	2913	2495.327	2005.196	-4.946	1474
"1064"	29136	2913.5	2464.284	1972.254	-43.858	1475
"1065"	29153	2915.2	499.301	8236.813	-179.333	1476
"1066"	29153	2915.2	-2643.866	587.426	-3.144	1477
"1067"	29186	2918.5	2490.784	2016.379	-43.714	1478
"1068"	29221	2922	2496.136	2005.174	-5.173	1479
"1069"	29231	2923	2464.669	1972.531	-43.262	1480
"1070"	29255	2925.4	-2660.648	285.109	2.196	1481
"1071"	29267	2926.6	-2655.325	252.297	3.619	1482
"1072"	29289	2928.8	513.319	8221.272	-181.3	1483
"1073"	29321	2932	2490.765	2016.307	-43.852	1484
"1074"	29324	2932.3	489.174	8235.141	-182.573	1485
"1075"	29334	2933.3	-2677.165	74.953	5.613	1486
"1076"	29357	2935.6	-2668.734	3.416	23.941	1487
"1077"	29371	2937	-2664.125	-30.347	12.52	1488
"1078"	29393	2939.2	-2661.478	-97.16	13.627	1489
"1079"	29423	2942.2	293.638	8214.4	-181.415	1491
"1080"	29426	2942.5	-2649.254	-191.587	13.812	1492
"1081"	29439	2943.8	2495.813	2004.917	-5.286	1493
"1082"	29449	2944.8	-2635.582	-262.991	16.395	1494
"1083"	29466	2946.5	2495.758	2005.084	-5.273	1495
"1084"	29495	2949.4	158.576	8232.471	-180.01	1496
"1085"	29499	2949.8	2465.983	1973.095	-42.334	1497
"1086"	29524	2952.3	2471.081	1966.189	-42.273	1498
"1087"	29547	2954.6	-2603.82	-560.455	19.879	1499
"1088"	29556	2955.5	2466.836	1963.076	-46.979	1500
"1089"	29593	2959.2	2491.852	2016.918	-42.97	1501
"1090"	29593	2959.2	2495.705	2005.231	-5.354	1502
"1091"	29601	2960	2466.357	1962.813	-47.389	1503
"1092"	29629	2962.8	2465.703	1962.525	-47.978	1504
"1093"	29659	2965.8	2491.863	2016.876	-43.022	1505
"1094"	29703	2970.2	-712.151	2125.863	-34.759	1506
"1095"	29716	2971.5	2495.815	2004.848	-5.486	1507
"1096"	29723	2972.2	-767.001	2130.683	-35.611	1508
"1097"	29729	2972.8	2474.149	1975.804	-30.969	1509
"1098"	29742	2974.1	2466.659	1963.071	-47.116	1510
"1099"	29762	2976.1	2465.47	1962.291	-48.23	1511
"1100"	29765	2976.4	-826.963	2130.075	-36.801	1512
"1101"	29772	2977.1	2495.947	2005.083	-5.663	1513
"1102"	29775	2977.4	-845.556	2134.832	-37.156	1514
"1103"	29779	2977.8	2472.9	1976.161	-33.122	1515
"1104"	29786	2978.5	2467.122	1963.459	-46.533	1516
"1105"	29818	2981.7	2495.93	2005.308	-5.698	1517
"1106"	29825	2982.4	2495.504	2004.995	-5.814	1518
"1107"	29831	2983	2495.878	2005.173	-5.499	1519
"1108"	29836	2983.5	2471.039	1966.499	-42.057	1520
"1109"	29851	2985	2466.205	1973.594	-41.823	1521
"1110"	29858	2985.7	2468.193	1963.917	-45.349	1522
"1111"	29888	2988.7	2466.297	1962.974	-47.419	1523
"1112"	29899	2989.8	-1062.446	2114.621	-35.509	1524
"1113"	29923	2992.2	2466.442	1962.98	-47.332	1525
"1114"	29928	2992.7	-2041.678	1707.115	-18.327	1526
"1115"	29943	2994.2	2466.443	1963.051	-47.168	1527
"1116"	29958	2995.7	2470.84	1966.079	-42.491	1528
"1117"	29964	2996.3	-2117.684	1657.533	-9.421	1529
"1118"	29974	2997.3	2465.934	1962.673	-47.891	1530
"1119"	29987	2998.6	-1222.477	2082.524	-35.913	1531
"1120"	30003	3000.2	2466.37	1962.964	-47.304	1532
"1121"	30015	3001.4	2490.441	2016.227	-43.911	1533
"1122"	30035	3003.4	2495.789	2005.103	-5.472	1534
"1123"	30049	3004.8	2466	1962.688	-47.693	1535
"1124"	30055	3005.4	-1272.788	2071.011	-25.64	1536
"1125"	30077	3007.6	-1305.596	2072.659	-35.292	1537
"1126"	30086	3008.5	2470.959	1965.963	-42.353	1538
"1127"	30098	3009.7	2491.612	2016.825	-43.128	1539
"1128"	30099	3009.8	-1793.263	-1807.425	43.753	1540
"1129"	30103	3010.2	2466.311	1963.019	-47.334	1541
"1130"	30133	3013.2	-1708.913	-1845.037	43.511	1542
"1131"	30142	3014.1	2466.187	1962.844	-47.457	1543
"1132"	30146	3014.5	-2371.975	1304.67	-20.21	1544
"1133"	30146	3014.5	-2414.904	1326.984	-12.967	1545
"1134"	30160	3015.9	-2478.436	8109.719	-174.438	1546
"1135"	30168	3016.7	-1634.286	-1876.048	45.57	1547
"1136"	30169	3016.8	2466.452	1962.998	-47.277	1548
"1137"	30184	3018.3	2466.259	1962.822	-47.584	1549
"1138"	30190	3018.9	-1573.361	-1888.835	37.392	1550
"1139"	30204	3020.3	-1515.718	1989.958	-27.818	1552
"1140"	30210	3020.9	-1524.366	-1913.891	48.386	1553
"1141"	30221	3022	-1501.702	-1917.134	48.164	1554
"1142"	30232	3023.1	2470.764	1965.455	-41.91	1555
"1143"	30257	3025.6	-1534.745	8262.3	-181.035	1556
"1144"	30276	3027.5	-1322.813	-1969.263	56.1	1557
"1145"	30308	3030.7	-1226.353	-1974.413	56.525	1558
"1146"	30324	3032.3	1783.712	2030.104	-30.534	1559
"1147"	30335	3033.4	-1159.719	-1988.433	57.8	1560
"1148"	30398	3039.7	-999.604	-2006.048	47.307	1562
"1149"	30432	3043.1	-887.795	-2012.393	49.338	1563
"1150"	30449	3044.8	2464.773	1961.619	-48.981	1564
"1151"	30469	3046.8	2464.931	1961.827	-48.708	1566
"1152"	30481	3048	-1955.18	1780.334	-28.057	1567
"1153"	30511	3051	-676.897	-2016.648	50.201	1568
"1154"	30542	3054.1	-2659.777	397.327	6.995	1569
"1155"	30560	3055.9	-2283.076	8164.344	-173.227	1570
"1156"	30577	3057.6	-2101.056	1687.235	-24.825	1571
"1157"	30611	3061	-389.549	-1965.565	40.655	1572
"1158"	30666	3066.5	3010.597	2217.133	-43.086	1573
"1159"	30669	3066.8	-2525.752	8082.657	-175.648	1574
"1160"	30700	3069.9	-120.919	-1921.157	39.716	1575
"1161"	30730	3072.9	-2290.628	1502.493	-19.716	1576
"1162"	30739	3073.8	-2301.991	1488.816	-24.248	1577
"1163"	30793	3079.2	-2650.083	-211.44	15.199	1578
"1164"	30805	3080.4	-2361.734	1388.298	-14.014	1579
"1165"	30827	3082.6	-2376.538	1349.214	-14.236	1580
"1166"	30830	3082.9	-2623.599	-297.87	9.126	1581
"1167"	30845	3084.4	-3413.197	7128.605	-153.861	1582
"1168"	30860	3085.9	-2419.403	1291.967	-18.088	1583
"1169"	30869	3086.8	-2422.622	1280.254	-17.086	1584
"1170"	30875	3087.4	-2610.294	-432.504	19.02	1585
"1171"	30917	3091.6	-2471.196	1193.442	-13.196	1586
"1172"	30925	3092.4	373.179	-1668.33	35.511	1587
"1173"	30941	3094	-3022.631	7732.711	-164.532	1588
"1174"	30945	3094.4	-2571.006	-621.048	23.946	1589
"1175"	30961	3096	-2496.882	1119.693	-10.989	1590
"1176"	30986	3098.5	-2516.627	1080.006	-11.268	1591
"1177"	31000	3099.9	-2557.32	-784.264	22.244	1592
"1178"	31017	3101.6	-3135.348	7603.569	-158.68	1593
"1179"	31032	3103.1	-2559.967	1006.48	-5.91	1594
"1180"	31043	3104.2	-2559.616	999.195	-11.047	1595
"1181"	31068	3106.7	-2561.952	959.502	-10.084	1596
"1182"	31069	3106.8	-2482.149	-962.92	28.752	1597
"1183"	31082	3108.1	-2471	-1000.61	29.773	1598
"1184"	31112	3111.1	-2568.523	929.804	-11.064	1599
"1185"	31140	3113.9	-2398.003	-1166.435	30.734	1600
"1186"	31245	3124.4	-3399.315	7177.292	-153.287	1601
"1187"	31276	3127.5	-3408.555	7142.671	-152.652	1602
"1188"	31298	3129.7	-3424.359	7131.327	-152.742	1603
"1189"	31317	3131.6	-3444.2	7107.121	-95.778	1604
"1190"	31330	3132.9	-3442.991	7094.026	-131.5	1605
"1191"	31375	3137.4	-3474.809	7069.589	-149.443	1606
"1192"	31380	3137.9	1047.54	-671.035	18.535	1607
"1193"	31415	3141.4	-2214.323	-1391.891	30.011	1608
"1194"	31455	3145.4	1150.878	-476.956	19.809	1609
"1195"	31506	3150.5	-759.723	2121.696	-38.431	1611
"1196"	31527	3152.6	-818.177	2131.823	-37.66	1612
"1197"	31550	3154.9	-864.747	2136.371	-39.75	1613
"1198"	31571	3157	-926.848	2122.688	-38.079	1614
"1199"	31595	3159.4	-1627.493	-1896.027	46.571	1615
"1200"	31602	3160.1	-991.728	2122.601	-37.597	1616
"1201"	31630	3162.9	-1045.112	2115.002	-38.735	1617
"1202"	31645	3164.4	-1090.535	2113.067	-38.169	1618
"1203"	31671	3167	-1142.742	2105.248	-39.491	1619
"1204"	31699	3169.8	-1201.174	2095.271	-38.739	1620
"1205"	31848	3184.7	-1564.679	1972.204	-35.221	1621
"1206"	31878	3187.7	1758.567	458.748	4.694	1622
"1207"	32009	3200.8	-3445.754	7086.664	-156.424	1623
"1208"	32076	3207.5	2148.257	784.915	-2.865	1624
"1209"	32227	3222.6	2471.21	1007.325	-10.543	1625
"1210"	32244	3224.3	-113.569	-1949.093	50.889	1626
"1211"	32261	3226	2104.157	2136.71	-38.948	1627
"1212"	32397	3239.6	2926.149	1231.707	-14.598	1628
"1213"	32433	3243.2	3012.662	1274.894	-18.654	1629
"1214"	32456	3245.5	3067.26	1286.789	-18.965	1630
"1215"	32507	3250.6	3188.603	1334.957	-27.018	1631
"1216"	32518	3251.7	-2584.355	914.782	-6.868	1632
"1217"	32607	3260.6	3436.734	1479.926	-21.831	1633
"1218"	32636	3263.5	346.471	-1585.049	37.677	1634
"1219"	32649	3264.8	3539.237	1541.87	-24.18	1635
"1220"	32655	3265.4	384.102	-1553.016	34.675	1636
"1221"	32682	3268.1	609.88	-1337.188	96.415	1637
"1222"	32689	3268.8	3645.189	1612.401	-36.164	1638
"1223"	32701	3270	3673.375	1631.763	-36.256	1639
"1224"	32708	3270.7	481.81	-1492.419	33.674	1640
"1225"	32732	3273.1	3727.087	1692.467	-30.691	1641
"1226"	32740	3273.9	3743.778	1710.11	-32.658	1642
"1227"	32749	3274.8	3764.274	1722.184	-30.458	1643
"1228"	32771	3277	605.526	-1348.12	31.023	1644
"1229"	32789	3278.8	3857.141	1801.383	-41.809	1645
"1230"	32800	3279.9	643.537	-1292.385	30.224	1646
"1231"	32831	3283	3930.01	1880.152	-44.197	1647
"1232"	32863	3286.2	3995.179	1947.858	-47.695	1648
"1233"	32881	3288	4032.549	1997.656	-46.754	1649
"1234"	32928	3292.7	4117.224	2099.843	-50.917	1650
"1235"	32938	3293.7	809.583	-1049.251	25.315	1651
"1236"	32946	3294.5	4140.046	2128.468	-54.355	1652
"1237"	33008	3300.7	4244.49	2273.039	-50.178	1653
"1238"	33013	3301.2	890.307	-905.186	26.847	1654
"1239"	33059	3305.8	930.593	-831.192	18.886	1655
"1240"	33073	3307.2	4329.036	2440.813	-53.284	1656
"1241"	33117	3311.6	1006.732	-689.314	10.772	1657
"1242"	33122	3312.1	1019.942	-674.087	17.628	1658
"1243"	33136	3313.5	1038.808	-646.202	16.23	1659
"1244"	33136	3313.5	4414.743	2593.714	-56.864	1660
"1245"	33162	3316.1	2072.236	1954.748	-45.953	1661
"1246"	33192	3319.1	2009.763	1940.697	-44.526	1662
"1247"	33354	3335.3	1281.197	-182.957	11.026	1663
"1248"	33361	3336	2047.263	1963.198	-38.09	1664
"1249"	33381	3338	1290.426	-136.034	7.95	1666
"1250"	33383	3338.2	2059.24	1965.736	-34.844	1667
"1251"	33428	3342.7	1341.242	-34.787	8.698	1668
"1252"	33454	3345.3	1385.101	16.177	7.952	1669
"1253"	33465	3346.4	2173.587	1919.641	-38.281	1670
"1254"	33493	3349.2	4454.819	3588.313	-64.168	1671
"1255"	33522	3352.1	1506.971	173.411	7.845	1672
"1256"	33568	3356.7	1549.593	234.818	4.005	1673
"1257"	33579	3357.8	4384.312	3811.913	-68.835	1674
"1258"	33587	3358.6	1575.032	283.819	4.317	1675
"1259"	33609	3360.8	1612.469	325.965	5.619	1676
"1260"	33638	3363.7	1663.138	377.014	5.399	1677
"1261"	33642	3364.1	4289.338	3999.345	-78.858	1678
"1262"	33648	3364.7	4279.124	4012.12	-78.926	1679
"1263"	33659	3365.8	4266.663	4043.902	-78.952	1680
"1264"	33668	3366.7	4249.525	4069.136	-86.529	1681
"1265"	33673	3367.2	4244.166	4086.112	-81.134	1682
"1266"	33688	3368.7	1755.431	467.999	0.517	1683
"1267"	33694	3369.3	4212.088	4146.986	-81.328	1684
"1268"	33706	3370.5	4193.911	4173.749	-77.15	1685
"1269"	33712	3371.1	1790.533	501.274	9.778	1686
"1270"	33727	3372.6	4173.881	4202.043	-82.709	1687
"1271"	33732	3373.1	4166.036	4215.112	-84.534	1688
"1272"	33738	3373.7	4156.574	4230.698	-84.38	1689
"1273"	33745	3374.4	2624.637	1921.372	-42.864	1690
"1274"	33763	3376.2	1867.745	563.509	-0.31	1691
"1275"	33764	3376.3	4127.436	4296.569	-84.742	1692
"1276"	33766	3376.5	-1644.085	-1877.484	43.277	1693
"1277"	33769	3376.8	4122.324	4309.066	-85.611	1694
"1278"	33786	3378.5	-1592.834	-1890.381	42.324	1695
"1279"	33804	3380.3	4072.048	4401.846	-85.221	1696
"1280"	33812	3381.1	4060.986	4423.237	-86.392	1697
"1281"	33826	3382.5	4040.692	4464.366	-88.017	1698
"1282"	33846	3384.5	4015.491	4489.88	-89.704	1699
"1283"	33851	3385	4007.697	4504.963	-89.28	1700
"1284"	33856	3385.5	4002.53	4524.009	-83.584	1701
"1285"	33861	3386	3989.61	4532.151	-90.735	1702
"1286"	33871	3387	2038.73	709.241	-2.147	1703
"1287"	33873	3387.2	3983.323	4559.907	-85.408	1705
"1288"	33881	3388	3971.84	4579.14	-85.671	1706
"1289"	33884	3388.3	-1329.893	-1971.067	53.143	1707
"1290"	33887	3388.6	3959.46	4592.535	-89.624	1708
"1291"	33898	3389.7	3954.436	4628.767	-82.706	1709
"1292"	33908	3390.7	3939.608	4645.948	-89.933	1710
"1293"	33919	3391.8	3926.013	4678.862	-91.889	1711
"1294"	33924	3392.3	3920.967	4693.034	-91.36	1712
"1295"	33934	3393.3	3905.051	4715.188	-99.177	1713
"1296"	33951	3395	3875.545	4733.914	-87.989	1714
"1297"	33968	3396.7	3865.738	4777.413	-86.1	1715
"1298"	34031	3403	-943.185	-2053.484	47.23	1716
"1299"	34035	3403.4	3807.082	4890.431	-94.377	1717
"1300"	34040	3403.9	3803.666	4904.493	-89.792	1718
"1301"	34046	3404.5	3795.321	4916.971	-94.836	1719
"1302"	34055	3405.4	3779.995	4936.647	-97.647	1720
"1303"	34064	3406.3	3762.752	4957.724	-104.422	1721
"1304"	34069	3406.8	3759.815	4973.912	-97.278	1722
"1305"	34074	3407.3	3753.265	4993.089	-95.528	1723
"1306"	34085	3408.4	3739.981	5008.504	-100.029	1724
"1307"	34090	3408.9	3742.141	5029.962	-90.663	1725
"1308"	34096	3409.5	-779.658	-2056.6	47.624	1726
"1309"	34097	3409.6	3735.731	5053.394	-91.258	1727
"1310"	34102	3410.1	3725.209	5061.601	-95.055	1728
"1311"	34109	3410.8	3708.152	5070.459	-103.514	1729
"1312"	34146	3414.5	-684.943	-2062.588	48.352	1730
"1313"	34154	3415.3	-667.211	-2067.931	41.56	1731
"1314"	34157	3415.6	3650.952	5196.143	-108.04	1732
"1315"	34171	3417	3631.137	5241.172	-99.803	1733
"1316"	34182	3418.1	3614.434	5264.587	-109.451	1734
"1317"	34187	3418.6	3602.621	5273.342	-110.681	1735
"1318"	34193	3419.2	3599.899	5296.21	-101.737	1736
"1319"	34199	3419.8	3587.918	5317.914	-103.416	1737
"1320"	34207	3420.6	3573.141	5332.587	-111.478	1738
"1321"	34219	3421.8	3560.013	5370.206	-97.559	1739
"1322"	34233	3423.2	3542.172	5406.04	-97.029	1740
"1323"	34244	3424.3	3525.468	5436.959	-97.732	1741
"1324"	34255	3425.4	3503.792	5460.471	-113.625	1742
"1325"	34277	3427.6	2977.766	1245.183	-18.183	1743
"1326"	34298	3429.7	3470.211	5587.052	-109.047	1744
"1327"	34353	3435.2	3436.455	5708.866	-112.428	1745
"1328"	34382	3438.1	3419.285	5775.828	-113.821	1746
"1329"	34419	3441.8	3390.398	5888.744	-106.221	1747
"1330"	34447	3444.6	3358.631	5968.146	-118.418	1748
"1331"	34467	3446.6	3340.979	6035.221	-121.194	1749
"1332"	34480	3447.9	3328.492	6081.665	-122.688	1750
"1333"	34491	3449	3319.224	6111.056	-122.609	1751
"1334"	34542	3454.1	3311.368	6227.068	-115.817	1752
"1335"	34593	3459.2	3249.097	6379.723	-130.338	1753
"1336"	34601	3460	3252.188	6410.054	-120.638	1754
"1337"	34627	3462.6	4029.081	1976.827	-95.765	1755
"1338"	34772	3477.1	3074.93	6857.817	-149.172	1756
"1339"	34811	3481	3063.54	6950.172	-149.214	1757
"1340"	34826	3482.5	4045.085	1993.385	-35.371	1759
"1341"	34861	3486	3014.63	7078.183	-144.681	1760
"1342"	34874	3487.3	2549.482	2045.317	-51.633	1761
"1343"	34923	3492.2	2933.807	7193.182	-154.085	1762
"1344"	34963	3496.2	4233.076	2256.981	-46.449	1763
"1345"	34991	3499	2803.561	7358.505	-156.78	1764
"1346"	35009	3500.8	4283.199	2319.005	-47.212	1765
"1347"	35026	3502.5	2728.213	7438.742	-159.552	1766
"1348"	35042	3504.1	2700.203	7467.809	-163.996	1767
"1349"	35057	3505.6	2470.335	1974.437	-30.31	1768
"1350"	35077	3507.6	4305.547	2402.392	-49.795	1769
"1351"	35084	3508.3	2470.338	1974.522	-30.18	1770
"1352"	35104	3510.3	1058.716	-686.982	13.63	1771
"1353"	35111	3511	2577.609	7627.486	-166.841	1772
"1354"	35115	3511.4	1055.347	-668.173	15.681	1773
"1355"	35143	3514.2	2509.142	7700.202	-168.859	1774
"1356"	35157	3515.6	2482.233	7726.524	-171.436	1775
"1357"	35183	3518.2	4391.731	2471.834	-53.748	1776
"1358"	35187	3518.6	2446.326	7765.443	-168.921	1777
"1359"	35211	3521	2395.882	7804.51	-170.859	1778
"1360"	35233	3523.2	2464.342	1964.427	-44.681	1779
"1361"	35342	3534.1	2249.36	7972.502	-174.28	1780
"1362"	35386	3538.5	2155.976	7999.944	-174.691	1781
"1363"	35425	3542.4	2076.981	8065.575	-176.129	1782
"1364"	35453	3545.2	-3410.997	7134.838	-156.155	1783
"1365"	35496	3549.5	1923.954	8183.505	-176.095	1784
"1366"	35549	3554.8	1802.668	8219.951	-178.011	1785
"1367"	35569	3556.8	2658.811	1901.482	-40.124	1786
"1368"	35666	3566.5	2739.395	1882.948	-33.496	1787
"1369"	35696	3569.5	2501.224	2059.526	111.218	1788
"1370"	35709	3570.8	2740.251	1835.898	-31.152	1789
"1371"	35751	3575	1482.388	8290.001	-179.021	1790
"1372"	35818	3581.7	1407.102	8287.734	-179.656	1791
"1373"	35822	3582.1	2470.237	1974.701	-29.972	1792
"1374"	35830	3582.9	2470.273	1974.763	-29.789	1793
"1375"	35835	3583.4	1387.075	8286.504	-180.647	1794
"1376"	35859	3585.8	2470.288	1974.727	-29.8	1795
"1377"	35863	3586.2	1348.988	8285.461	-180.286	1796
"1378"	35886	3588.5	1307.766	8287.743	-181.046	1797
"1379"	35897	3589.6	2459.517	1968.649	-51.706	1798
"1380"	35918	3591.7	2470.57	1974.749	-28.336	1799
"1381"	35967	3596.6	2470.532	1974.772	-28.353	1800
"1382"	35979	3597.8	2487.787	2012.782	-43.641	1801
"1383"	35979	3597.8	2463.827	1964.861	-45.587	1802
"1384"	35988	3598.7	2463.177	1963.071	-45.594	1803
"1385"	36001	3600	2470.702	1974.887	-28.021	1804
"1386"	36016	3601.5	2470.634	1974.868	-28.131	1805
"1387"	36018	3601.7	1019.85	8261.651	-180.302	1806
"1388"	36023	3602.2	2470.58	1974.745	-28.24	1807
"1389"	36035	3603.4	2470.579	1974.761	-28.333	1808
"1390"	36039	3603.8	966.474	8258.529	-178.811	1809
"1391"	36055	3605.4	2470.561	1974.771	-28.206	1810
"1392"	36064	3606.3	2454.218	1964.075	-45.925	1811
"1393"	36068	3606.7	2469.925	1974.071	-35.039	1812
"1394"	36077	3607.6	860.756	8254.607	-178.61	1813
"1395"	36096	3609.5	2497.202	1997.337	2.889	1814
"1396"	36102	3610.1	2465.862	1964.429	-45.129	1815
"1397"	36116	3611.5	2470.643	1974.919	-28.107	1816
"1398"	36127	3612.6	2463.03	1963.093	-45.561	1817
"1399"	36141	3614	2470.556	1974.868	-28.164	1818
"1400"	36152	3615.1	2454.192	1963.995	-45.852	1819
"1401"	36158	3615.7	2470.704	1975.021	-27.936	1820
"1402"	36164	3616.3	2484.003	2068.073	-53.314	1821
"1403"	36172	3617.1	2552.294	2039.996	-53.235	1822
"1404"	36172	3617.1	2470.677	1974.942	-28.046	1823
"1405"	36173	3617.2	650.445	8248.049	-179.467	1824
"1406"	36192	3619.1	2470.668	1975.006	-27.961	1825
"1407"	36199	3619.8	610.651	8232.322	-179.672	1826
"1408"	36237	3623.6	2941.693	1200.432	-15.59	1827
"1409"	36293	3629.2	397.604	8229.9	-178.795	1828
"1410"	36320	3631.9	324.123	8233.162	-176.774	1829
"1411"	36342	3634.1	2550.945	2034.668	-46.334	1830
