"frame_number"	"time_in_deciseconds"	"X"	"Y"	"Z"	"ID"	"distance"
"452"	18974	1897.3	319.867	8217.9	-183.686	465	NA
"453"	6447	644.6	3946.098	4647.883	-96.889	467	NA
"454"	6554	655.3	3830.192	4838.063	-100.01	468	NA
"455"	6858	685.7	-474.592	-1992.653	36.658	470	NA
"456"	6510	650.9	3879.025	4760.764	-102.213	471	NA
"457"	6547	654.6	-3532.797	6930.186	-151.99	472	NA
"458"	6569	656.8	3817.664	4869.77	-101.346	473	NA
"459"	6563	656.2	-373.942	8221.424	-176.764	475	NA
"460"	6599	659.8	3793.915	4918.765	-102.881	476	NA
"461"	6624	662.3	3768.005	4967.533	-106.627	477	NA
"462"	6629	662.8	3766.1	4969.944	-105.395	478	NA
"463"	6637	663.6	3764.595	4978.93	-103.486	479	NA
"464"	6657	665.6	3739.946	5022.163	-107.675	480	NA
"465"	6657	665.6	3743.342	5015.561	-109.063	481	NA
"466"	6834	683.3	-3764.294	6650.519	-125.551	482	NA
"467"	6678	667.7	3721.827	5061.609	-111.052	483	NA
"468"	6662	666.1	3738.997	5027.273	-109.286	484	NA
"469"	6842	684.1	3560.123	5387.041	-111.858	485	NA
"470"	6774	677.3	3622.054	5242.923	-109.55	486	NA
"471"	6784	678.3	3616.117	5262.757	-110.674	487	NA
"472"	6794	679.3	3606.324	5284.947	-110.501	488	NA
"473"	6819	681.8	3584.084	5333.982	-110.715	489	NA
"474"	7153	715.2	2791.49	2026.388	-47.654	490	NA
"475"	11672	1167.1	-3472.061	7049.818	-149.605	491	NA
"476"	6850	684.9	3556.727	5400.867	-112.78	492	NA
"477"	6867	686.6	1925.026	8153.967	-177.055	493	NA
"478"	6863	686.2	3542.563	5427.84	-111.031	494	NA
"479"	7318	731.7	705.409	-1222.314	30.724	495	NA
"480"	6872	687.1	3538.317	5442.292	-111.783	496	NA
"481"	6878	687.7	-3869.463	6581.798	-128.572	497	NA
"482"	7160	715.9	1568.278	8246.433	-178.902	498	NA
"483"	7206	720.5	688.014	8240.632	-180.433	499	NA
"484"	13931	1393	-798.476	-2025.428	39.96	501	NA
"485"	7335	733.4	725.895	-1174.288	25.507	502	NA
"486"	7395	739.4	828.973	-1005.966	22.393	503	NA
"487"	7391	739	1012.194	8250.259	-179.998	504	NA
"488"	7440	743.9	897.619	-878.186	27.356	505	NA
"489"	7464	746.3	936.198	-808.125	17.869	506	NA
"490"	7476	747.5	1161.071	8277.227	-180.041	507	NA
"491"	7504	750.3	1006.328	-696.062	16.148	508	NA
"492"	7512	751.1	1194.97	8258.697	-172.998	509	NA
"493"	7628	762.7	1196.774	-357.092	7.515	510	NA
"494"	7526	752.5	1102.203	8228.24	-294.24	511	NA
"495"	7579	757.8	-1056.826	2185.915	-44.88	512	NA
"496"	7608	760.7	-1051.048	2182.506	-38.218	514	NA
"497"	7636	763.5	1203.822	-332.269	3.444	515	NA
"498"	8003	800.2	-1644.014	-1877.022	43.899	516	NA
"499"	7718	771.7	-1050.196	2201.74	-44.741	517	NA
"500"	7727	772.6	1346.215	-74.919	-3.922	518	NA
"501"	7737	773.6	1359.92	-33.13	33.284	519	NA
"502"	7765	776.4	-1057.088	2197.539	-38.926	520	NA
"503"	7819	781.8	1516.459	188.051	1.566	521	NA
"504"	8295	829.4	-1152.327	2097.536	-35.499	522	NA
"505"	8167	816.6	2341.461	916.904	-2.384	524	NA
"506"	7981	798	462.805	8208.685	-180.124	527	NA
"507"	8757	875.6	4456.473	3605.764	-68.165	528	NA
"508"	26008	2600.7	-1564.618	-1953.784	39.552	529	NA
"509"	8072	807.1	349.118	8210.622	-176.794	530	NA
"510"	8484	848.3	3197.907	1364.552	-24.696	531	NA
"511"	8196	819.5	218.562	8212.437	-185.497	532	NA
"512"	8228	822.7	160.533	8229.421	-179.586	533	NA
"513"	8233	823.2	2616.908	7823.726	-161.466	534	NA
"514"	8247	824.6	2646.092	7798.459	-161.335	535	NA
"515"	8261	826	121.916	8227.262	-177.688	536	NA
"516"	8287	828.6	2720.769	7714.697	-160.845	537	NA
"517"	8297	829.6	68.911	8221.723	-179.405	538	NA
"518"	8336	833.5	-1151.044	2102.58	-38.396	539	NA
"519"	8310	830.9	2714.287	7709.493	-164.967	540	NA
"520"	8324	832.3	2720.708	7699.733	-158.983	541	NA
"521"	8326	832.5	22.043	8224.725	-180.878	542	NA
"522"	8352	835.1	4530.37	2488.107	-60.909	543	NA
"523"	8710	870.9	-1461.764	2012.79	-37.566	544	NA
"524"	8388	838.7	2781.255	7636.47	-163.231	545	NA
"525"	8413	841.2	-104.702	8219.573	-177.712	546	NA
"526"	8408	840.7	-4791.579	8348.795	-55.794	547	NA
"527"	8434	843.3	2859.052	7565.078	-156.227	548	NA
"528"	8567	856.6	3036.274	7324.474	-156.866	549	NA
"529"	8829	882.8	-634.892	-2008.049	50.781	550	NA
"530"	8470	846.9	-185.548	8212.896	-177.972	551	NA
"531"	8502	850.1	-231.237	8213.577	-182.327	552	NA
"532"	8851	885	4039.413	2002.59	-15.611	553	NA
"533"	8539	853.8	-273.571	8204.42	-182.987	554	NA
"534"	8571	857	-314.818	8207.053	-182.06	555	NA
"535"	8617	861.6	3087.381	7234.965	-154.905	557	NA
"536"	8641	864	3128.75	7192.609	-148.268	558	NA
"537"	8633	863.2	-390.385	8213.024	-176.39	559	NA
"538"	8666	866.5	-429.367	8216.194	-176.765	560	NA
"539"	8752	875.1	3217.286	7021.105	-145.278	561	NA
"540"	8731	873	-1498.53	2009.687	-49.451	563	NA
"541"	8866	886.5	-1494.75	2006.497	-37.788	564	NA
"542"	8763	876.2	-527.094	8214.039	-182.087	565	NA
"543"	8813	881.2	4414.801	3726.453	-82.656	567	NA
"544"	8820	881.9	3255.95	6940.388	-150.167	568	NA
"545"	8807	880.6	-571.854	8229.905	-181.318	570	NA
"546"	8882	888.1	4369.472	3872.254	-84.762	571	NA
"547"	8844	884.3	-610.172	8214.378	-181.089	572	NA
"548"	9003	900.2	3413.454	6540.097	-144.497	573	NA
"549"	8923	892.2	-426.755	-1988.252	35.318	574	NA
"550"	8857	885.6	-626.56	8207.266	-180.86	575	NA
"551"	9114	911.3	4422.589	2664.172	-57.02	576	NA
"552"	9230	922.9	-1553.975	2016.407	-34.514	577	NA
"553"	9084	908.3	4136.617	4281.277	-88.854	578	NA
"554"	10284	1028.3	1421.077	61.352	-1.935	579	NA
"555"	9020	901.9	3439.839	6515.606	-131.431	580	NA
"556"	9043	904.2	3424.32	6506.77	-140.231	581	NA
"557"	9086	908.5	3465.15	6427.963	-138.744	583	NA
"558"	9093	909.2	-941.779	8241.826	-179.29	584	NA
"559"	9103	910.2	3484.34	6416.674	-131.189	585	NA
"560"	9158	915.7	4047.715	4433.12	-89.749	586	NA
"561"	9192	919.1	3503.459	6230.361	-136.116	587	NA
"562"	9156	915.5	4465.458	2772.071	-57.855	588	NA
"563"	9387	938.6	3833.336	4805.672	-99.316	589	NA
"564"	9190	918.9	4473.063	2803.253	-59.463	590	NA
"565"	9183	918.2	4018.517	4485.069	-92.168	591	NA
"566"	9489	948.8	4473.099	3593.283	-80.085	592	NA
"567"	9244	924.3	3533.511	6109.506	-131.633	593	NA
"568"	9207	920.6	3991.645	4535.022	-91.888	594	NA
"569"	9280	927.9	3554.132	6038.555	-122.342	595	NA
"570"	9372	937.1	-1545.256	2019.039	-42.674	596	NA
"571"	9298	929.7	-4235.635	7560.129	-47.936	597	NA
"572"	9302	930.1	-1223.307	8247.515	-179.632	598	NA
"573"	9350	934.9	3590.25	5859.725	-128.726	599	NA
"574"	9347	934.6	-1284.776	8266.654	-181.504	600	NA
"575"	9361	936	3590.052	5835.365	-124.855	601	NA
"576"	9385	938.4	-1348.068	8263.513	-181.034	603	NA
"577"	9387	938.6	3607.489	5799.096	-125.137	604	NA
"578"	9547	954.6	-1542.954	2018.522	-41.784	605	NA
"579"	9392	939.1	3833.107	4817.862	-98.544	606	NA
"580"	9406	940.5	3626.41	5746.944	-120.667	607	NA
"581"	9397	939.6	3832.788	4834.933	-100.073	608	NA
"582"	9407	940.6	3831.714	4855.547	-105.919	609	NA
"583"	9440	943.9	3788.849	4924.375	-101.163	610	NA
"584"	9445	944.4	3652.129	5653.497	-116.815	611	NA
"585"	9445	944.4	3779.648	4944.646	-106.207	612	NA
"586"	9502	950.1	3723.472	5061.065	-105.878	613	NA
"587"	9450	944.9	3655.796	5644.065	-119.68	614	NA
"588"	9457	945.6	3766.815	4972.652	-105.404	615	NA
"589"	9468	946.7	3670.864	5602.319	-111.174	616	NA
"590"	9491	949	3733.46	5036.577	-109.44	617	NA
"591"	9498	949.7	3701.214	5574.361	-103.496	618	NA
"592"	9586	958.5	4374.235	3848.838	-84.42	619	NA
"593"	9920	991.9	3714.422	5153.282	-98.445	620	NA
"594"	9524	952.3	3707.693	5587.025	-111.53	621	NA
"595"	9563	956.2	-1568.604	8264.456	-182.144	622	NA
"596"	9650	964.9	3563.233	5341.218	-110.431	624	NA
"597"	9851	985	-1539.897	2011.025	-42.124	625	NA
"598"	9579	957.8	3712.301	5491.221	-115.226	626	NA
"599"	9591	959	4377.422	3864.789	-83.969	627	NA
"600"	9602	960.1	3730.589	5496.368	-99.753	628	NA
"601"	9598	959.7	4375.787	3886.043	-85.733	629	NA
"602"	9604	960.3	4376.019	3900.317	-87.339	630	NA
"603"	9607	960.6	3721.746	5492.275	-116.807	631	NA
"604"	9716	971.5	4202.749	4188.096	-93.053	632	NA
"605"	9622	962.1	3739.174	5493.448	-107.5	633	NA
"606"	9617	961.6	4347.049	3929.132	-84.646	634	NA
"607"	9627	962.6	3743.442	5497.516	-99.831	635	NA
"608"	9634	963.3	-1667.014	8267.176	-180.923	636	NA
"609"	9638	963.7	3574.116	5315.369	-110.453	637	NA
"610"	9649	964.8	3721.776	5456.459	-113.547	638	NA
"611"	9698	969.7	3543.019	5425.374	-114.9	639	NA
"612"	9679	967.8	3736.864	5396.184	-109.29	640	NA
"613"	9683	968.2	3542.521	5392.783	-116.152	641	NA
"614"	9703	970.2	3534.212	5443.754	-110.866	642	NA
"615"	12069	1206.8	244.999	8218.86	-176.204	643	NA
"616"	9709	970.8	3533.089	5463.755	-112.223	644	NA
"617"	9709	970.8	3741.442	5389.869	-105.847	645	NA
"618"	9731	973	4190.477	4226.594	-92.216	646	NA
"619"	9729	972.8	3765.53	5349.664	-109.669	647	NA
"620"	9741	974	3782.118	5324.841	-108.713	648	NA
"621"	9744	974.3	4170.968	4252.392	-91.682	649	NA
"622"	9746	974.5	3787.349	5314.506	-112.421	650	NA
"623"	9761	976	4141.853	4303.428	-84.468	651	NA
"624"	9756	975.5	3784.002	5295.848	-113.569	652	NA
"625"	9768	976.7	4137.95	4322.019	-90.694	653	NA
"626"	9768	976.7	3799.232	5266.372	-108.503	654	NA
"627"	9779	977.8	4120.834	4346.407	-92.541	655	NA
"628"	9814	981.3	4059.271	4425.715	-91.332	656	NA
"629"	9821	982	-1910.256	8233.488	-172.631	657	NA
"630"	9810	980.9	3849.047	5162.306	-103.276	658	NA
"631"	9844	984.3	4024.369	4503.874	-95.4	659	NA
"632"	9839	983.8	3882.209	5091.641	-109.61	660	NA
"633"	9856	985.5	3908.495	5052.327	-106.345	661	NA
"634"	9871	987	3965.849	4580.99	-92.948	662	NA
"635"	10275	1027.4	-2481.783	1145.011	-13.489	663	NA
"636"	9894	989.3	3952.203	5008.538	-100.192	664	NA
"637"	9887	988.6	3962.025	4617.844	-93.085	665	NA
"638"	9899	989.8	3950.865	4647.872	-99.205	666	NA
"639"	9929	992.8	3917.919	4710.051	-93.152	667	NA
"640"	9921	992	3953.795	4956.024	-109.019	668	NA
"641"	10153	1015.2	3608.337	5306.925	-114.897	669	NA
"642"	9926	992.5	3963.784	4946.396	-105.131	670	NA
"643"	9968	996.7	3854.232	4805.379	-100.712	671	NA
"644"	9952	995.1	3991.151	4888.774	-97.772	672	NA
"645"	10001	1000	3667.25	5143.724	-108.497	674	NA
"646"	10007	1000.6	3820.805	4874.281	-99.536	675	NA
"647"	10006	1000.5	3668.655	5142.945	-99.195	676	NA
"648"	10008	1000.7	4061.469	4807.425	-93.036	677	NA
"649"	10027	1002.6	3789.82	4915.939	-99.926	678	NA
"650"	10037	1003.6	3775.318	4943.086	-102.676	679	NA
"651"	10094	1009.3	3715.447	5090.076	-104.144	680	NA
"652"	10065	1006.4	3660.621	5203.944	-108.745	681	NA
"653"	10072	1007.1	3743.064	5034.351	-115.202	682	NA
"654"	10089	1008.8	-2260.148	8177.635	-176.445	683	NA
"655"	10094	1009.3	4116.621	4701.193	-90.066	684	NA
"656"	10106	1010.5	3704.386	5100.424	-102.675	685	NA
"657"	10111	1011	3712.918	5099.161	-95.119	686	NA
"658"	10140	1013.9	4136.28	4614.788	-92.855	687	NA
"659"	10145	1014.4	4146.85	4611.624	-93.054	688	NA
"660"	10156	1015.5	3681.682	5117.272	-104.172	689	NA
"661"	16545	1654.4	-3315.697	7400.518	-157.084	690	NA
"662"	10180	1017.9	3646.868	5176.792	-109.113	691	NA
"663"	10185	1018.4	4184.57	4541.337	-91.291	692	NA
"664"	10208	1020.7	3624.416	5241.494	-106.285	693	NA
"665"	10236	1023.5	3597.098	5299.017	-117.361	694	NA
"666"	10230	1022.9	-2437.684	8100.361	-169.458	695	NA
"667"	10271	1027	3574.014	5350.531	-108.076	697	NA
"668"	10283	1028.2	4224.827	4381.235	-96.251	700	NA
"669"	10290	1028.9	3536.125	5393.479	-112.568	701	NA
"670"	10301	1030	-2525.195	1062.953	-12.658	702	NA
"671"	10306	1030.5	3524.801	5431.178	-121.828	703	NA
"672"	10355	1035.4	1416.615	74.124	11.036	704	NA
"673"	10326	1032.5	3494.075	5498.253	-113.277	705	NA
"674"	10679	1067.8	-2590.308	-487.714	19.795	706	NA
"675"	10344	1034.3	3475.236	5535.047	-109.941	707	NA
"676"	10350	1034.9	-2596.438	8060.914	-170.573	708	NA
"677"	10378	1037.7	3487.443	5625.5	-124.582	709	NA
"678"	10421	1042	1420.759	71.205	9.251	710	NA
"679"	10603	1060.2	3316.129	6171.692	-140.03	712	NA
"680"	10625	1062.4	1618.554	351.469	-1.577	713	NA
"681"	10503	1050.2	4391.343	3974.376	-79.826	714	NA
"682"	10527	1052.6	-2794.201	7928.212	-166.221	715	NA
"683"	10598	1059.7	4371.129	3809.674	-93.505	716	NA
"684"	10662	1066.1	3286.153	6294.291	-139.712	717	NA
"685"	10629	1062.8	4359.065	3814.03	-83.966	718	NA
"686"	10626	1062.5	-2891.283	7858.804	-164.377	719	NA
"687"	11512	1151.1	3220.748	1382.792	-11.349	720	NA
"688"	10651	1065	4340.22	3867.653	-83.328	721	NA
"689"	10660	1065.9	4336.841	3874.221	-82.869	722	NA
"690"	10707	1070.6	4299.875	3976.218	-85.252	723	NA
"691"	10719	1071.8	3236.09	6422.475	-141.958	724	NA
"692"	10753	1075.2	-2509.443	-845.664	19.411	725	NA
"693"	10742	1074.1	4292.24	4052.757	-83.012	726	NA
"694"	10733	1073.2	-2996.26	7770.885	-162.787	727	NA
"695"	10873	1087.2	3084.691	6854.167	-146.354	728	NA
"696"	10754	1075.3	4287.6	4071.353	-87.682	729	NA
"697"	10768	1076.7	-2481.312	-900.113	31.192	730	NA
"698"	10820	1081.9	-2371.51	-1134.275	21.377	731	NA
"699"	10843	1084.2	-2317.867	-1218.161	23.056	733	NA
"700"	10841	1084	4289.146	4094.109	-88.972	734	NA
"701"	10847	1084.6	-3098.121	7656.34	-159.74	735	NA
"702"	11045	1104.4	-1720.384	-1772.019	35.253	736	NA
"703"	10901	1090	4284.188	4081.374	-90.866	737	NA
"704"	10936	1093.5	3019.994	7034.107	-156.213	738	NA
"705"	10891	1089	4289.793	4091.283	-89.429	739	NA
"706"	10978	1097.7	2934.742	7143.215	-148.353	740	NA
"707"	10952	1095.1	4230.427	4139.349	-90.203	741	NA
"708"	10981	1098	4201.807	4204.725	-90.655	742	NA
"709"	11001	1100	2906.942	7204.781	-154.638	743	NA
"710"	10989	1098.8	4205.623	4219.626	-88.047	744	NA
"711"	11010	1100.9	4214.971	4218.082	-85.908	745	NA
"712"	11050	1104.9	2798.493	7340.398	-151.296	746	NA
"713"	11023	1102.2	-3227.771	7478.434	-156.119	747	NA
"714"	11042	1104.1	-3230.955	7464.308	-156.173	748	NA
"715"	11055	1105.4	4193.591	4255.57	-91.238	749	NA
"716"	11104	1110.3	-1618.217	-1883.968	33.097	750	NA
"717"	11081	1108	2754.406	7399.589	-159.777	751	NA
"718"	11090	1108.9	2746.279	7423.25	-157.672	754	NA
"719"	11127	1112.6	2676.094	7506.586	-168.216	755	NA
"720"	11118	1111.7	-1580.053	-1901.141	34.943	756	NA
"721"	11125	1112.4	4143.775	4291.951	-89.681	757	NA
"722"	11162	1116.1	-1365.199	-1946.565	44.157	758	NA
"723"	11132	1113.1	4136.892	4312.733	-89.985	759	NA
"724"	11174	1117.3	2605.988	7591.095	-158.594	760	NA
"725"	11142	1114.1	4128.658	4337.408	-91.118	761	NA
"726"	11151	1115	4127.535	4349.701	-93.751	762	NA
"727"	11171	1117	4117.101	4358.028	-90.185	763	NA
"728"	11223	1122.2	2544.158	7690.36	-171.009	764	NA
"729"	11219	1121.8	-1068.266	-2026.542	44.795	765	NA
"730"	11221	1122	-3335.671	7305.243	-152.039	766	NA
"731"	11224	1122.3	4081.1	4447.471	-91.004	767	NA
"732"	11238	1123.7	-984.071	-2017.83	47.51	768	NA
"733"	11282	1128.1	2426.955	7785.597	-162.878	769	NA
"734"	11279	1127.8	-830.748	-2034.031	48.374	770	NA
"735"	11251	1125	4077.528	4457.568	-88.606	771	NA
"736"	11258	1125.7	4079.425	4451.909	-97.789	772	NA
"737"	11263	1126.2	4085.505	4449.233	-85.746	773	NA
"738"	11287	1128.6	2411.376	7792.06	-162.943	774	NA
"739"	11302	1130.1	-720.297	-2016.604	42.333	775	NA
"740"	11291	1129	4465.734	3582.216	-79.613	776	NA
"741"	11518	1151.7	1814.791	8209.379	-177.162	777	NA
"742"	11375	1137.4	3939.375	4601.413	-93.572	778	NA
"743"	11353	1135.2	-483.152	-1994.758	41.807	779	NA
"744"	11405	1140.4	-247.582	-1932.51	44.099	780	NA
"745"	11388	1138.7	3926.016	4617.96	-97.744	781	NA
"746"	11407	1140.6	3902.484	4659.266	-93.845	782	NA
"747"	11412	1141.1	3901.971	4666.357	-100.695	783	NA
"748"	11487	1148.6	103.75	-1776.153	38.263	784	NA
"749"	11461	1146	3870.787	4795.279	-97.142	785	NA
"750"	11783	1178.2	4169.329	4240.722	-94.558	786	NA
"751"	11472	1147.1	3857.474	4809.622	-100.018	787	NA
"752"	11488	1148.7	3831.295	4847.283	-102.536	788	NA
"753"	11507	1150.6	174.26	-1736.034	39.766	789	NA
"754"	11516	1151.5	3801.494	4898.183	-102.067	790	NA
"755"	11524	1152.3	3800.316	4911.815	-102.174	791	NA
"756"	11568	1156.7	3229.963	1384.964	-32.353	792	NA
"757"	11575	1157.4	429.528	-1526.296	36.155	793	NA
"758"	11603	1160.2	1587.523	8271.375	-176.953	794	NA
"759"	11548	1154.7	3761.037	4959.388	-103.001	795	NA
"760"	11556	1155.5	3755.58	4974.845	-102.931	796	NA
"761"	11568	1156.7	3743.898	5001.942	-109.098	797	NA
"762"	11573	1157.2	3734.035	5019.512	-100.752	798	NA
"763"	11688	1168.7	3412.027	1479.928	-20.44	799	NA
"764"	11587	1158.6	3724.634	5050.856	-106.481	800	NA
"765"	11593	1159.2	3721.994	5066.995	-104.915	801	NA
"766"	11637	1163.6	3668.293	5170.661	-105.381	802	NA
"767"	12083	1208.2	1666.621	387.733	0.86	803	NA
"768"	11651	1165	1439.753	8278.676	-179.746	804	NA
"769"	11632	1163.1	4286.738	4048.066	-89.813	805	NA
"770"	11642	1164.1	3663.08	5184.315	-102.777	806	NA
"771"	11651	1165	3651.357	5203.106	-105.987	807	NA
"772"	11682	1168.1	3614.419	5263.696	-107.433	808	NA
"773"	11676	1167.5	3626.984	5242.313	-118.401	809	NA
"774"	11705	1170.4	1280.383	8279.934	-179.637	810	NA
"775"	11897	1189.6	-3541.467	6942.832	-151.386	811	NA
"776"	11692	1169.1	3607.264	5284.495	-117.965	812	NA
"777"	11785	1178.4	3517.801	5510.081	-111.387	813	NA
"778"	23860	2385.9	3413.968	1473.882	-26.234	814	NA
"779"	11715	1171.4	-1057.306	6736.855	-150.917	815	NA
"780"	11722	1172.1	1224.6	8272.405	-179.917	816	NA
"781"	11749	1174.8	1132.236	8255.202	-180.146	817	NA
"782"	11772	1177.1	1062.084	8252.883	-181.99	818	NA
"783"	12254	1225.3	-101.363	8248.094	-218.358	819	NA
"784"	11886	1188.5	4097.202	4359.969	-92.049	820	NA
"785"	11792	1179.1	-1057.292	6736.869	-151.023	821	NA
"786"	11798	1179.7	3502.755	5536.937	-112.311	822	NA
"787"	11965	1196.4	3360.73	5935.534	-118.696	823	NA
"788"	11846	1184.5	834.508	8246.401	-178.82	825	NA
"789"	11877	1187.6	-3523.086	6947.956	-151.929	826	NA
"790"	12003	1200.2	4014.898	4510.743	-93.487	828	NA
"791"	12032	1203.1	-3490.693	7007.267	-149.048	829	NA
"792"	11957	1195.6	-3528.39	6934.898	-157.608	830	NA
"793"	12078	1207.7	3310.307	6210.789	-138.132	831	NA
"794"	12431	1243	3733.514	5007.262	-101.995	832	NA
"795"	12025	1202.4	-3518.99	6931.374	-152.805	833	NA
"796"	12712	1271.1	-1514.478	-1942.467	43.979	834	NA
"797"	12295	1229.4	-3535.996	6939.729	-152.306	835	NA
"798"	12063	1206.2	-3527.339	6939.544	-153.922	836	NA
"799"	12085	1208.4	250.36	8222.96	-181.82	837	NA
"800"	12129	1212.8	1784.422	503.54	2.971	838	NA
"801"	12203	1220.2	3244.887	6437.552	-142.164	839	NA
"802"	12174	1217.3	-1209.495	-1978.279	50.96	840	NA
"803"	26008	2600.7	-1415.361	8225.128	-180.511	841	NA
"804"	12115	1211.4	-3541.298	6950.135	-147.219	842	NA
"805"	13138	1313.7	4471.69	3611.526	-84.167	843	NA
"806"	12180	1217.9	-1057.443	6736.889	-150.945	844	NA
"807"	12234	1223.3	-1038.687	-2015.462	46.262	845	NA
"808"	12239	1223.8	3231.562	6491.108	-147.102	846	NA
"809"	12225	1222.4	-3519.603	7003.072	-149.696	847	NA
"810"	12269	1226.8	-965.612	-2019.925	50.717	848	NA
"811"	13849	1384.8	3200.472	6534.844	-140.245	849	NA
"812"	12612	1261.1	-1180.832	8277.014	-175.313	850	NA
"813"	12287	1228.6	-1057.371	6736.898	-150.939	851	NA
"814"	12300	1229.9	-3495.03	7060.683	-155.554	852	NA
"815"	12351	1235	-3525.18	6935.598	-157.334	853	NA
"816"	12329	1232.8	-840.388	-2021.465	48.111	854	NA
"817"	12373	1237.2	-3461.319	7087.422	-157.174	855	NA
"818"	12371	1237	-738.779	-2024.374	52.36	856	NA
"819"	12389	1238.8	-3524.132	6935.048	-150.487	857	NA
"820"	12433	1243.2	-3443.001	7119.268	-152.619	858	NA
"821"	12893	1289.2	-3496.38	7053.798	-157.091	859	NA
"822"	12437	1243.6	-596.914	-2019.554	33.37	860	NA
"823"	13545	1354.4	-3414.513	7126.812	-162.601	861	NA
"824"	14876	1487.5	3742.193	5011.226	-108.707	862	NA
"825"	12542	1254.1	-395.075	-1985.749	34.273	864	NA
"826"	12567	1256.6	-330.098	-1956.505	51.492	865	NA
"827"	12597	1259.6	-276.075	-1949.2	34.876	866	NA
"828"	12791	1279	96.154	-1796.219	36.372	867	NA
"829"	12804	1280.3	-1719.181	8272.481	-174.726	868	NA
"830"	12703	1270.2	-67.336	-1872.774	39.226	870	NA
"831"	19354	1935.3	-633.884	-2023.887	47.199	871	NA
"832"	12816	1281.5	131.736	-1768.075	36.304	873	NA
"833"	12862	1286.1	-1866.96	8248.989	-175.561	874	NA
"834"	12878	1287.7	238.643	-1692.216	29.589	875	NA
"835"	12915	1291.4	-2006.295	8229.211	-181.403	876	NA
"836"	12962	1296.1	-2149.999	8200.759	-181.594	877	NA
"837"	13062	1306.1	533.679	-1439.874	40.729	878	NA
"838"	14202	1420.1	-3495.088	7054.708	-156.724	879	NA
"839"	12977	1297.6	-2196.717	8210.531	-174.966	880	NA
"840"	13016	1301.5	-2282.828	8175.465	-178.003	882	NA
"841"	13038	1303.7	-2332.904	8169.191	-173.021	883	NA
"842"	13315	1331.4	589.648	-1348	27.639	884	NA
"843"	13076	1307.5	-2404.885	8152.935	-178.304	885	NA
"844"	26008	2600.7	-2453	8154.619	-179.183	886	NA
"845"	13123	1312.2	-1057.142	6736.958	-150.467	887	NA
"846"	13242	1324.1	4294.947	4024.081	-90.243	888	NA
"847"	13277	1327.6	4231.977	4172.44	-93.263	889	NA
"848"	13285	1328.4	4196.871	4197.047	-96.555	890	NA
"849"	13309	1330.8	4148.116	4309.214	-97.287	891	NA
"850"	13460	1345.9	669.575	-1226.094	38.095	892	NA
"851"	13352	1335.1	4031.791	4475.541	-96.678	893	NA
"852"	13383	1338.2	3960.874	4609.044	-97.311	894	NA
"853"	13433	1343.2	3849.027	4813.282	-102.424	895	NA
"854"	13447	1344.6	3811.887	4873.719	-101.04	896	NA
"855"	13490	1348.9	689.132	-1192.909	28.51	897	NA
"856"	13503	1350.2	3708.724	5098.137	-111.329	898	NA
"857"	13561	1356	753.848	-1104.798	30.638	899	NA
"858"	13541	1354	3638.333	5239.998	-110.969	900	NA
"859"	13568	1356.7	3578.254	5364.034	-114.663	901	NA
"860"	13660	1365.9	872.813	-911.384	25.432	902	NA
"861"	15558	1555.7	-3415.638	7128.893	-160.026	903	NA
"862"	13600	1359.9	3507.621	5511.889	-115.963	904	NA
"863"	13622	1362.1	3483.823	5610.15	-115.665	905	NA
"864"	13642	1364.1	3435.646	5697.285	-120.549	906	NA
"865"	13675	1367.4	3428.865	5813.871	-122.932	907	NA
"866"	14066	1406.5	1325.616	-84.624	-0.096	908	NA
"867"	13730	1372.9	3345.051	6055.592	-138.123	909	NA
"868"	13785	1378.4	3267.621	6330.791	-146.919	910	NA
"869"	13804	1380.3	3239.963	6423.913	-146.497	911	NA
"870"	14646	1464.5	3223.115	6496.068	-145.147	912	NA
"871"	13974	1397.3	2975.851	7102.373	-151.168	913	NA
"872"	13912	1391.1	1189.597	-424.031	-7.448	914	NA
"873"	26008	2600.7	-3332.295	7308.168	-161.232	915	NA
"874"	14019	1401.8	2880.927	7264.953	-153.853	917	NA
"875"	14028	1402.7	2839.782	7297.393	-153.701	918	NA
"876"	14029	1402.8	-1057.466	6737.027	-150.942	919	NA
"877"	14037	1403.6	2817.666	7332.973	-159.938	920	NA
"878"	14996	1499.5	2847.534	1164.924	-27.557	921	NA
"879"	14214	1421.3	2292.032	7888.897	-169.108	922	NA
"880"	14232	1423.1	-1056.999	6736.733	-150.82	923	NA
"881"	14175	1417.4	-1057.37	6736.869	-150.931	924	NA
"882"	14248	1424.7	2266.063	7946.283	-171.865	925	NA
"883"	17730	1772.9	-3493.715	7064.768	-154.284	926	NA
"884"	14310	1430.9	2055.736	8090.697	-174.871	927	NA
"885"	14349	1434.8	1904.824	8178.509	-174.135	928	NA
"886"	14384	1438.3	1723.207	8231.108	-175.344	929	NA
"887"	14424	1442.3	1546.344	8274.04	-184.344	930	NA
"888"	14463	1446.2	1369.678	8280.389	-185.574	931	NA
"889"	14472	1447.1	-1056.85	6736.684	-150.906	932	NA
"890"	14477	1447.6	1322.417	8272.763	-182.903	933	NA
"891"	14487	1448.6	1276.996	8272.724	-182.612	934	NA
"892"	14512	1451.1	1168.604	8272.84	-183.139	935	NA
"893"	14534	1453.3	1060.646	8250.65	-185.768	936	NA
"894"	14543	1454.2	1049.334	8252.172	-184.698	937	NA
